Product Name,Price,Image,Link
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Ho...","₹37,490",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/u/e/-original-imahcd8gzqjnp2vv.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj320ws-thin-light-laptop/p/itm200184e4e0443?pid=COMGYSFGRDEFFPY6&lid=LSTCOMGYSFGRDEFFPY65CSTSM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_51&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMGYSFGRDEFFPY6.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Swift Neo OLED AI PC Intel Core Ultra 5 115U - (16 GB/1 TB SSD/Windows 11 Home) UN.35GSI.007 Thin...,"₹64,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/k/z/-original-imahgx8wywabhpcy.jpeg?q=70,https://www.flipkart.com/acer-swift-neo-oled-ai-pc-intel-core-ultra-5-115u-16-gb-1-tb-ssd-windows-11-home-un-35gsi-007-thin-light-laptop/p/itm9e55de1a60bc0?pid=COMHDF2C8MV4EURQ&lid=LSTCOMHDF2C8MV4EURQIF3X07&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_52&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMHDF2C8MV4EURQ.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (16 GB/1 TB SSD/Windows 11 Home) AL15-41 Thin and Light...,"₹37,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/k/d/-original-imahb2kbf2zdan3z.jpeg?q=70,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-5-hexa-core-5625u-16-gb-1-tb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itme358d33c215ef?pid=COMGU2D9ZAXCAHBU&lid=LSTCOMGU2D9ZAXCAHBU9NMK1M&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_53&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMGU2D9ZAXCAHBU.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ131WS | ...,"₹33,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/k/f/-original-imahgfdfp6a6ubma.jpeg?q=70,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj131ws-e1504fa-bq2321ws-thin-light-laptop/p/itm459fb45576278?pid=COMH94998FGG8FHG&lid=LSTCOMH94998FGG8FHGEQANCL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_55&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMH94998FGG8FHG.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light L...,"₹28,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/m/l/-original-imahcd9zt99rekjd.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-amd-ryzen-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397X2KJ8XCHR&lid=LSTCOMH397X2KJ8XCHR96DV46&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_56&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMH397X2KJ8XCHR.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
DELL Vostro Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 3520 Thin and Light Lapt...,"₹42,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/t/n/-original-imahgx8wgpshpfpx.jpeg?q=70,https://www.flipkart.com/dell-vostro-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itm51274425414c3?pid=COMHB4GUB2HKFJUT&lid=LSTCOMHB4GUB2HKFJUTPZTCTZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_57&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMHB4GUB2HKFJUT.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
DELL Inspiron 5440 (2025) Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5...,"₹36,590",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/m/l/inspiron-5440-thin-and-light-laptop-dell-original-imahergnzncxkcfq.jpeg?q=70,https://www.flipkart.com/dell-inspiron-5440-2025-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmedd3b1335552d?pid=COMHERGNK3PCMMSU&lid=LSTCOMHERGNK3PCMMSU9HBVBH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_58&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMHERGNK3PCMMSU.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Lenovo Chromebook MediaTek Kompanio 520 - (8 GB/128 GB EMMC Storage/Chrome OS) 14M868 Thin and Light L...,"₹23,650",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/3/v/-original-imahgfdfysyznaan.jpeg?q=70,https://www.flipkart.com/lenovo-chromebook-mediatek-kompanio-520-8-gb-128-gb-emmc-storage-chrome-os-14m868-thin-light-laptop/p/itm4dc67999fe3de?pid=COMGTR89FPA5ZWVC&lid=LSTCOMGTR89FPA5ZWVCQYXZ35&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_59&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMGTR89FPA5ZWVC.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Samsung Galaxy Book4 Intel Core 5 120U - (16 GB/512 GB SSD/Linux) NP754XGQ-LS1IN Thin and Light Laptop,"₹45,290",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/i/q/galaxy-book4-thin-and-light-laptop-samsung-original-imahgfpzfzxznyvb.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book4-intel-core-5-120u-16-gb-512-gb-ssd-linux-np754xgq-ls1in-thin-light-laptop/p/itm3f1756a78138e?pid=COMHGFPZUMHMK9GJ&lid=LSTCOMHGFPZUMHMK9GJIPETAY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_61&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMHGFPZUMHMK9GJ.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,"₹37,999",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/3/u/-original-imahgfdfhfyjchah.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_62&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMH4Y6KKRC9YSWE.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0129TU / 15-fd0568TU T...,"₹36,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/b/g/-original-imahgfdygsnfncux.jpeg?q=70,https://www.flipkart.com/hp-laptop-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0129tu-15-fd0568tu-thin-light/p/itmcf7c16556a324?pid=COMHF6WAGPZCBQVZ&lid=LSTCOMHF6WAGPZCBQVZPP4MLX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_63&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMHF6WAGPZCBQVZ.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
ASUS Expertbook P1 High-performance processor Intel Core i7 13th Gen 13620H - (32 GB/512 GB SSD/Window...,"₹74,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/i/4/-original-imahgfdffffesksg.jpeg?q=70,https://www.flipkart.com/asus-expertbook-p1-high-performance-processor-intel-core-i7-13th-gen-13620h-32-gb-512-gb-ssd-windows-11-home-p1403cva-s60940ws-thin-light-laptop/p/itmc8b94112958cf?pid=COMH8Z2QT98FWRGH&lid=LSTCOMH8Z2QT98FWRGH3QRD3U&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_64&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMH8Z2QT98FWRGH.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
HP 247 G8 AMD Ryzen 5 Dual Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) 247 G8 Notebook,"₹26,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/1/2/245-g8-notebook-hp-original-imagnyeszwpsmabc.jpeg?q=70,https://www.flipkart.com/hp-247-g8-amd-ryzen-5-dual-core-3500u-8-gb-512-gb-ssd-windows-11-home-notebook/p/itm8f08c84a09fd8?pid=COMGP8UQPGW5FYZP&lid=LSTCOMGP8UQPGW5FYZPKMUUAJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_65&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMGP8UQPGW5FYZP.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
HP Victus AMD Ryzen 7 Hexa Core 7445HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,"₹58,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/i/s/-original-imahgfdf4tyzdg5x.jpeg?q=70,https://www.flipkart.com/hp-victus-amd-ryzen-7-hexa-core-7445hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fb3122ax-gaming-laptop/p/itm7389a8b4c5a14?pid=COMHDWKFZGHSYR59&lid=LSTCOMHDWKFZGHSYR596VT4PT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_66&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMHDWKFZGHSYR59.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Lenovo Yoga 6 AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) 13ABR8 2 in 1 Laptop,"₹87,190",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/x/2/-original-imahex3tepkzpysf.jpeg?q=70,https://www.flipkart.com/lenovo-yoga-6-amd-ryzen-7-octa-core-7730u-16-gb-1-tb-ssd-windows-11-home-13abr8-2-1-laptop/p/itm0a5d2a15938e8?pid=COMGSVFES2XSYQYY&lid=LSTCOMGSVFES2XSYQYYYK27H0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_67&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMGSVFES2XSYQYY.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and...,"₹36,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/m/n/-original-imahex3tz4zzamwc.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-15alc7-thin-light-laptop/p/itm3680fb576eb7b?pid=COMGN2YDSFGGXYG3&lid=LSTCOMGN2YDSFGGXYG3MJBCRU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_69&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMGN2YDSFGGXYG3.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
DELL Inspiron 15 MSO'24 with Backlit KB Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Ho...,"₹67,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/2/p/-original-imahgx8wc8jkg3yp.jpeg?q=70,https://www.flipkart.com/dell-inspiron-15-mso-24-backlit-kb-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm8c87e16d883a6?pid=COMH8EPFJBDTQPFW&lid=LSTCOMH8EPFJBDTQPFWCQSXM5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_70&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMH8EPFJBDTQPFW.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
HP 255 G10 AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 255 G10 Thin and Light Lapto...,"₹25,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/j/x/255-g10-thin-and-light-laptop-hp-original-imahbcnytdxhgmgu.jpeg?q=70,https://www.flipkart.com/hp-255-g10-amd-athlon-dual-core-7120u-8-gb-256-gb-ssd-windows-11-home-thin-light-laptop/p/itm0994d96e22416?pid=COMHBCNY8DX2T7HY&lid=LSTCOMHBCNY8DX2T7HYJL2QUK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_71&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMHBCNY8DX2T7HY.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
HP 15 (Core i3) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU/ 15-fd1225T...,"₹36,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/g/v/-original-imahgfdfwdad8d6c.jpeg?q=70,https://www.flipkart.com/hp-15-core-i3-intel-core-3-14th-gen-100u-8-gb-512-gb-ssd-windows-11-home-15-fd1253tu-15-fd1225tu-thin-light-laptop/p/itm09491ad4135b2?pid=COMHBFRJDZSGPFKZ&lid=LSTCOMHBFRJDZSGPFKZVNWQJP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_72&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMHBFRJDZSGPFKZ.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
MSI Modern 14 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO-444IN/...,"₹37,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/m/w/-original-imahcd9a7mfj2bhu.jpeg?q=70,https://www.flipkart.com/msi-modern-14-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-c12mo-444in-c12mo-1248in-thin-light-laptop/p/itmef8f5c6fd8e76?pid=COMGPXFYFJPWCQDY&lid=LSTCOMGPXFYFJPWCQDYEHRQJO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_73&otracker=search&otracker1=search&fm=Search&iid=a2101eb3-3eb6-4e2b-bffb-38ed13674c14.COMGPXFYFJPWCQDY.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,"₹26,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/k/d/-original-imahb2kbf2zdan3z.jpeg?q=70,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-8-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH2TPSM9V7V38F&lid=LSTCOMH2TPSM9V7V38FSHVTIX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_74&otracker=search&otracker1=search&fm=Search&iid=a2101eb3-3eb6-4e2b-bffb-38ed13674c14.COMH2TPSM9V7V38F.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Swift Neo OLED AI PC Intel Core Ultra 5 115U - (16 GB/512 GB SSD/Windows 11 Home) SFN14-54H Thin ...,"₹61,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/h/4/-original-imahf69gpp4zzbxw.jpeg?q=70,https://www.flipkart.com/acer-swift-neo-oled-ai-pc-intel-core-ultra-5-115u-16-gb-512-gb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm093fb94fa4b22?pid=COMHBCGFMCMMUNPG&lid=LSTCOMHBCGFMCMMUNPGUIAPUH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_75&otracker=search&otracker1=search&fm=Search&iid=a2101eb3-3eb6-4e2b-bffb-38ed13674c14.COMHBCGFMCMMUNPG.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light Laptop,"₹29,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/9/m/-original-imahgfdfgzfv9drf.jpeg?q=70,https://www.flipkart.com/acer-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm7dda0a4d1d62a?pid=COMH28U4QHJGSTV5&lid=LSTCOMH28U4QHJGSTV57JO6OP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_76&otracker=search&otracker1=search&fm=Search&iid=a2101eb3-3eb6-4e2b-bffb-38ed13674c14.COMH28U4QHJGSTV5.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1503CVA-S70501WS ...,"₹39,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/v/2/-original-imahb8x5yzkfff3p.jpeg?q=70,https://www.flipkart.com/asus-expertbook-p1-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-p1503cva-s70501ws-thin-light-laptop/p/itm5b59a30b4c016?pid=COMH8Z2QADYUVZN8&lid=LSTCOMH8Z2QADYUVZN8LRHSHZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_77&otracker=search&otracker1=search&fm=Search&iid=a2101eb3-3eb6-4e2b-bffb-38ed13674c14.COMH8Z2QADYUVZN8.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
DELL Vostro Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 10) VOSTRO 3400 Thin and Light La...,"₹33,422",https://rukminim2.flixcart.com/image/312/312/l44hyfk0/computer/1/f/b/-original-imagf35erduuk5gh.jpeg?q=70,https://www.flipkart.com/dell-vostro-intel-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itm1f833383d5465?pid=COMG55HHKFYVQMC5&lid=LSTCOMG55HHKFYVQMC56E2SRT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_78&otracker=search&otracker1=search&fm=Search&iid=a2101eb3-3eb6-4e2b-bffb-38ed13674c14.COMG55HHKFYVQMC5.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire AMD Ryzen 5 Hexa Core 7430U - (16 GB/1 TB SSD/Windows 11 Home) AS15-42 Thin and Light Lapt...,"₹39,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/b/n/aspire-thin-and-light-laptop-acer-original-imahc56whmfgauzg.jpeg?q=70,https://www.flipkart.com/acer-aspire-amd-ryzen-5-hexa-core-7430u-16-gb-1-tb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itm6b3261e51baf5?pid=COMHBYH3ZQMZKTSA&lid=LSTCOMHBYH3ZQMZKTSAMGDFHN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_79&otracker=search&otracker1=search&fm=Search&iid=a2101eb3-3eb6-4e2b-bffb-38ed13674c14.COMHBYH3ZQMZKTSA.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire Go 14 Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) AG14-71M Thin and Light...,"₹54,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/v/a/ag14-71m-thin-and-light-laptop-acer-original-imahf57ak4zjkhsc.jpeg?q=70,https://www.flipkart.com/acer-aspire-go-14-intel-core-ultra-5-125h-16-gb-512-gb-ssd-windows-11-home-ag14-71m-thin-light-laptop/p/itm94e8b888dbabd?pid=COMHF4WYKS836EBK&lid=LSTCOMHF4WYKS836EBKCYZTF3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_80&otracker=search&otracker1=search&fm=Search&iid=a2101eb3-3eb6-4e2b-bffb-38ed13674c14.COMHF4WYKS836EBK.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire Lite AMD Ryzen 3 Quad Core 5300U - (16 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Lig...,"₹31,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/p/m/-original-imah2pf2u98xefzx.jpeg?q=70,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-3-quad-core-5300u-16-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMH2TPSHCGSZY44&lid=LSTCOMH2TPSHCGSZY44KOA1HV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_4_81&otracker=search&otracker1=search&fm=Search&iid=a2101eb3-3eb6-4e2b-bffb-38ed13674c14.COMH2TPSHCGSZY44.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
